CustomerID,Value,Frequency,AVG_Basket,cat_Contenants,cat_Objets artistiques,cat_Objets de creation,cat_autres,country_France,country_Germany,country_Other_country,country_United Kingdom,label
15493,938.500000000001,2,469.25,0,0,1,0,0,0,0,1,1
15494,1127.3800000000006,1,1127.3800000000006,1,0,0,0,0,0,0,1,1
15497,968.1,2,484.05,0,0,1,0,0,0,0,1,0
15498,695.7199999999999,3,231.90666666666667,0,1,0,0,0,0,0,1,1
15500,406.0199999999999,1,406.0199999999999,0,1,0,0,0,0,0,1,3
15502,736.6999999999998,2,368.35,0,1,0,0,0,0,0,1,1
15503,147.09000000000003,1,147.09000000000003,0,0,1,0,0,0,0,1,1
15504,52.83000000000001,1,52.83000000000001,0,1,0,0,0,0,0,1,3
15505,944.1599999999999,1,944.1599999999999,1,0,0,0,0,0,0,1,0
15506,209.35000000000005,1,209.35000000000005,0,1,0,0,0,0,0,1,1
15507,492.35999999999996,1,492.35999999999996,0,0,1,0,0,0,0,1,1
15508,629.11,3,209.7033333333333,0,0,1,0,0,0,0,1,1
15510,250.0,1,250.0,1,0,0,0,0,0,0,1,1
15511,202.9,1,202.9,1,0,0,0,0,0,0,1,1
15512,101.2,1,101.2,1,0,0,0,0,0,0,1,3
15513,1313.5,2,656.75,0,1,0,0,0,0,0,1,3
15514,768.4399999999999,3,256.14666666666665,1,0,0,0,0,0,0,1,0
15516,62.43,3,20.81,1,0,0,0,0,0,0,1,0
15517,267.03000000000003,1,267.03000000000003,1,0,0,0,0,0,0,1,0
15518,616.0000000000001,4,154.0,1,0,0,0,0,0,0,1,3
15520,343.49999999999994,1,343.49999999999994,1,0,0,0,0,0,0,1,0
15521,919.7900000000001,2,459.89500000000004,1,0,0,0,0,0,0,1,1
15522,259.90000000000003,1,259.90000000000003,0,1,0,0,0,0,0,1,3
15523,412.00999999999993,1,412.00999999999993,0,0,1,0,0,0,0,1,1
15524,440.0,1,440.0,0,1,0,0,0,0,0,1,3
15525,313.9299999999999,1,313.9299999999999,0,1,0,0,0,0,0,1,3
15526,148.44000000000003,2,74.22000000000001,0,1,0,0,0,0,0,1,3
15527,221.4,1,221.4,1,0,0,0,0,0,0,1,1
15528,229.32999999999993,1,229.32999999999993,1,0,0,0,0,0,0,1,3
15529,321.46000000000004,2,160.73000000000002,0,0,1,0,0,0,0,1,1
15530,553.13,1,553.13,0,1,0,0,0,0,0,1,3
15531,1522.3100000000002,1,1522.3100000000002,0,0,1,0,0,0,0,1,3
15532,354.7,1,354.7,0,1,0,0,0,0,0,1,1
15533,494.08999999999986,3,164.69666666666663,0,0,1,0,0,0,0,1,1
15535,-25.5,2,-12.75,0,1,0,0,0,0,0,1,1
15537,110.92000000000003,1,110.92000000000003,0,1,0,0,0,0,0,1,1
15539,538.46,1,538.46,1,0,0,0,0,0,0,1,1
15540,213.3,1,213.3,0,1,0,0,0,0,0,1,1
15541,85.13000000000002,1,85.13000000000002,1,0,0,0,0,0,0,1,0
15543,127.86,1,127.86,0,1,0,0,0,0,0,1,3
15544,354.53999999999996,1,354.53999999999996,0,0,1,0,0,0,0,1,3
15545,135.32999999999998,1,135.32999999999998,0,1,0,0,0,0,0,1,3
15547,767.3700000000002,1,767.3700000000002,0,0,1,0,0,0,0,1,1
15549,904.5999999999997,1,904.5999999999997,0,1,0,0,0,0,0,1,1
15550,137.89999999999998,1,137.89999999999998,0,0,1,0,0,0,0,1,3
15551,436.05999999999995,1,436.05999999999995,0,0,1,0,0,0,0,1,1
15552,90.12,1,90.12,0,0,1,0,0,0,0,1,1
15553,437.22999999999985,1,437.22999999999985,0,0,1,0,0,0,0,1,0
15554,217.2,1,217.2,0,0,1,0,0,0,0,1,1
15555,984.7199999999999,4,246.17999999999992,1,0,0,0,0,0,0,1,0
15556,279.77,1,279.77,0,1,0,0,0,0,0,1,1
15557,473.65,1,473.65,0,0,1,0,0,0,0,1,1
15561,265.75,1,265.75,0,0,1,0,0,0,0,1,1
15562,134.55,1,134.55,0,1,0,0,0,0,0,1,1
15563,270.19000000000005,1,270.19000000000005,0,1,0,0,0,0,0,1,1
15565,173.16,2,86.58000000000001,0,0,1,0,0,0,0,1,3
15567,186.01000000000002,1,186.01000000000002,0,1,0,0,0,0,0,1,1
15568,228.30999999999997,1,228.30999999999997,0,0,1,0,0,0,0,1,1
15569,288.5,1,288.5,1,0,0,0,0,0,0,1,1
15570,1060.8900000000003,3,353.62999999999994,1,0,0,0,0,0,0,1,1
15571,202.35,1,202.35,1,0,0,0,0,0,0,1,1
15572,445.90999999999997,2,222.95499999999998,1,0,0,0,0,0,0,1,3
15573,410.7,1,410.7,0,0,1,0,0,0,0,1,1
15574,590.1500000000002,3,196.7166666666666,0,1,0,0,0,0,0,1,3
15576,940.6700000000001,1,940.6700000000001,1,0,0,0,0,0,0,1,0
15577,29.65,1,29.65,1,0,0,0,0,0,0,1,1
15578,127.1,1,127.1,0,0,1,0,0,0,0,1,3
15579,199.6,1,199.6,0,1,0,0,0,0,0,1,3
15581,325.9600000000001,4,81.49000000000001,1,0,0,0,0,0,0,1,1
15582,303.61,1,303.61,1,0,0,0,0,0,0,1,0
15584,154.65,1,154.65,1,0,0,0,0,0,0,1,3
15585,455.30000000000007,1,455.30000000000007,1,0,0,0,0,0,0,1,3
15587,344.88,1,344.88,0,0,1,0,0,0,0,1,1
15589,184.95,1,184.95,0,0,1,0,0,0,0,1,1
15592,388.58,1,388.58,1,0,0,0,0,0,0,1,3
15593,199.8,1,199.8,0,1,0,0,0,0,0,1,3
15594,263.66,2,131.83,0,1,0,0,0,0,0,1,0
15596,402.31999999999994,1,402.31999999999994,0,0,1,0,0,0,0,1,1
15597,315.71999999999997,2,157.85999999999999,0,1,0,0,0,0,0,1,3
15598,235.67999999999998,3,78.55999999999999,0,1,0,0,0,0,0,1,1
15599,448.8299999999999,1,448.8299999999999,0,1,0,0,0,0,0,1,1
15601,1236.4499999999998,2,618.225,0,1,0,0,0,0,0,1,3
15602,86.8,3,28.933333333333334,0,0,1,0,0,0,0,1,0
15603,48.480000000000004,1,48.480000000000004,1,0,0,0,0,0,0,1,1
15604,216.39000000000001,1,216.39000000000001,0,0,1,0,0,0,0,1,1
15605,194.85,1,194.85,1,0,0,0,0,0,0,1,1
15606,305.6,1,305.6,0,1,0,0,0,0,0,1,3
15607,104.76,1,104.76,0,1,0,0,0,0,0,1,0
15608,285.68,1,285.68,0,1,0,0,0,0,0,1,3
15609,270.03,1,270.03,0,1,0,0,0,0,0,1,1
15610,112.46,1,112.46,0,1,0,0,0,0,0,1,3
15611,104.25,1,104.25,0,1,0,0,0,0,0,1,1
15612,69.65,1,69.65,0,1,0,0,0,0,0,1,3
15615,1081.1899999999998,3,360.3966666666666,0,1,0,0,0,0,0,1,1
15618,222.83000000000004,1,222.83000000000004,1,0,0,0,0,0,0,1,3
15619,336.4,1,336.4,1,0,0,0,0,0,0,1,0
15620,424.48999999999984,1,424.48999999999984,0,0,1,0,0,0,0,1,0
15621,1158.7700000000002,5,231.754,1,0,0,0,0,0,0,1,3
15622,557.5499999999998,2,278.7749999999999,0,0,1,0,0,0,0,1,1
15623,301.03,1,301.03,0,0,1,0,0,0,0,1,1
15624,183.9,1,183.9,0,1,0,0,0,0,0,1,3
15625,680.3300000000002,1,680.3300000000002,1,0,0,0,0,0,0,1,1
15626,281.88,1,281.88,0,0,1,0,0,0,0,1,0
15628,319.17999999999995,1,319.17999999999995,0,0,1,0,0,0,0,1,1
15630,390.9100000000001,2,195.45500000000004,0,1,0,0,0,0,0,1,3
15632,679.3299999999999,2,339.6650000000001,0,1,0,0,0,0,0,1,3
15634,243.55,1,243.55,0,1,0,0,0,0,0,1,3
15636,306.7,1,306.7,1,0,0,0,0,0,0,1,1
15637,223.35999999999999,1,223.35999999999999,0,0,1,0,0,0,0,1,1
15639,425.31999999999994,1,425.31999999999994,0,0,1,0,0,0,0,1,1
15640,2766.6899999999996,3,922.2299999999999,0,0,1,0,0,0,0,1,0
15641,308.3699999999999,1,308.3699999999999,0,0,1,0,0,0,0,1,3
15643,337.1,1,337.1,1,0,0,0,0,0,0,1,1
15644,423.1899999999999,3,141.06333333333336,0,1,0,0,0,0,0,1,1
15645,612.0099999999998,1,612.0099999999998,0,1,0,0,0,0,0,1,3
15646,189.79999999999998,1,189.79999999999998,0,1,0,0,0,0,0,1,1
15648,259.40000000000003,3,86.46666666666668,0,1,0,0,0,0,0,1,3
15649,510.0,1,510.0,1,0,0,0,0,0,0,1,0
15651,227.32000000000002,1,227.32000000000002,1,0,0,0,0,0,0,1,0
15652,337.74,1,337.74,0,0,1,0,0,0,0,1,1
15653,48.0,1,48.0,0,1,0,0,0,0,0,1,3
15654,922.5300000000001,2,461.26500000000004,1,0,0,0,0,0,0,1,0
15655,511.32,2,255.66,0,0,1,0,0,0,0,1,3
15656,242.95000000000002,1,242.95000000000002,1,0,0,0,0,0,0,1,1
15657,30.0,1,30.0,0,1,0,0,0,0,0,1,1
15658,306.20000000000005,1,306.20000000000005,0,1,0,0,0,0,0,1,1
15659,306.45000000000005,1,306.45000000000005,1,0,0,0,0,0,0,1,3
15660,209.3,1,209.3,1,0,0,0,0,0,0,1,0
15661,309.8,2,154.89999999999998,0,1,0,0,0,0,0,1,1
15663,138.14000000000001,1,138.14000000000001,0,0,1,0,0,0,0,1,3
15664,-27.8,1,-27.8,1,0,0,0,0,0,0,1,1
15665,1476.2200000000007,1,1476.2200000000007,1,0,0,0,0,0,0,1,1
15667,301.32,1,301.32,0,1,0,0,0,0,0,1,3
15668,76.32,1,76.32,1,0,0,0,0,0,0,1,3
15669,198.79999999999998,1,198.79999999999998,1,0,0,0,0,0,0,1,3
15670,173.05,1,173.05,0,1,0,0,0,0,0,1,1
15671,640.1699999999998,4,160.04249999999996,1,0,0,0,0,0,0,1,1
15673,969.9500000000002,1,969.9500000000002,0,1,0,0,0,0,0,1,1
15674,342.36999999999995,2,171.18499999999997,0,0,1,0,0,0,0,1,0
15675,45.0,1,45.0,0,1,0,0,0,0,0,1,3
15676,877.3999999999996,1,877.3999999999996,0,1,0,0,0,0,0,1,3
15677,657.23,1,657.23,0,0,1,0,0,0,0,1,1
15678,352.70000000000005,1,352.70000000000005,1,0,0,0,0,0,0,1,0
15679,178.21999999999997,1,178.21999999999997,0,1,0,0,0,0,0,1,0
15680,478.88999999999993,1,478.88999999999993,0,1,0,0,0,0,0,1,0
15681,295.67999999999995,1,295.67999999999995,0,0,1,0,0,0,0,1,1
15683,193.75,1,193.75,1,0,0,0,0,0,0,1,1
15687,732.6000000000001,2,366.29999999999995,0,0,1,0,0,0,0,1,1
15689,103.5,1,103.5,1,0,0,0,0,0,0,1,1
15690,111.0,1,111.0,0,0,1,0,0,0,0,1,3
15691,136.8,1,136.8,1,0,0,0,0,0,0,1,1
15692,191.04000000000002,1,191.04000000000002,0,1,0,0,0,0,0,1,0
15694,847.33,3,282.4433333333333,0,1,0,0,0,0,0,1,1
15695,409.9800000000001,2,204.99000000000004,1,0,0,0,0,0,0,1,1
15696,777.5100000000001,3,259.17,0,1,0,0,0,0,0,1,3
15699,309.6499999999999,1,309.6499999999999,0,1,0,0,0,0,0,1,1
15700,664.0299999999996,3,221.34333333333322,0,1,0,0,0,0,0,1,1
15701,857.0000000000001,1,857.0000000000001,0,1,0,0,0,0,0,1,3
15703,211.5,1,211.5,0,1,0,0,0,0,0,1,1
15704,938.8499999999998,1,938.8499999999998,1,0,0,0,0,0,0,1,1
15705,143.10000000000002,1,143.10000000000002,0,0,1,0,0,0,0,1,3
15706,447.1,2,223.55,0,1,0,0,0,0,0,1,3
15707,166.78000000000003,1,166.78000000000003,1,0,0,0,0,0,0,1,1
15708,338.60999999999996,2,169.30499999999998,1,0,0,0,0,0,0,1,1
15709,133.25,1,133.25,0,0,1,0,0,0,0,1,3
15712,299.8,1,299.8,1,0,0,0,0,0,0,1,0
15713,161.20000000000002,2,80.60000000000001,0,1,0,0,0,0,0,1,3
15714,132.48,1,132.48,0,1,0,0,0,0,0,1,3
15716,547.1,1,547.1,0,0,1,0,0,0,0,1,3
15717,150.3,1,150.3,0,0,1,0,0,0,0,1,1
15719,433.03999999999985,1,433.03999999999985,0,0,1,0,0,0,0,1,1
15720,598.7300000000001,1,598.7300000000001,0,1,0,0,0,0,0,1,3
15721,507.0799999999998,1,507.0799999999998,0,0,1,0,0,0,0,1,1
15722,324.05,1,324.05,0,0,1,0,0,0,0,1,1
15723,203.10000000000002,1,203.10000000000002,0,0,1,0,0,0,0,1,1
15724,97.7,2,48.85,0,1,0,0,0,0,0,1,3
15725,415.25000000000006,1,415.25000000000006,1,0,0,0,0,0,0,1,3
15727,1536.8500000000001,1,1536.8500000000001,1,0,0,0,0,0,0,1,1
15729,62.0,1,62.0,0,1,0,0,0,0,0,1,1
15730,454.92999999999995,2,227.46499999999997,1,0,0,0,0,0,0,1,1
15732,138.1,1,138.1,0,0,1,0,0,0,0,1,1
15733,162.3,1,162.3,0,1,0,0,0,0,0,1,3
15734,578.65,1,578.65,0,1,0,0,0,0,0,1,3
15737,469.28,2,234.63999999999996,0,1,0,0,0,0,0,1,3
15738,326.7,2,163.35,0,1,0,0,0,0,0,1,3
15739,449.12,1,449.12,1,0,0,0,0,0,0,1,3
15740,154.88,1,154.88,0,0,1,0,0,0,0,1,1
15743,322.55000000000007,1,322.55000000000007,0,1,0,0,0,0,0,1,1
15744,34.8,1,34.8,1,0,0,0,0,0,0,1,1
15745,302.85,1,302.85,1,0,0,0,0,0,0,1,1
15746,182.96,1,182.96,0,1,0,0,0,0,0,1,1
15747,242.65,1,242.65,1,0,0,0,0,0,0,1,0
15748,149.30999999999995,1,149.30999999999995,0,1,0,0,0,0,0,1,3
15749,3315.0,1,3315.0,0,0,1,0,0,0,0,1,1
15750,334.67,3,111.55666666666667,0,0,1,0,0,0,0,1,0
15752,259.65,1,259.65,0,1,0,0,0,0,0,1,1
15753,79.2,1,79.2,0,0,1,0,0,0,0,1,3
15754,91.8,1,91.8,0,0,1,0,0,0,0,1,3
15755,314.68,1,314.68,0,1,0,0,0,0,0,1,1
15756,123.59000000000002,1,123.59000000000002,1,0,0,0,0,0,0,1,1
15757,261.36,1,261.36,0,0,1,0,0,0,0,1,1
15758,205.25,1,205.25,0,1,0,0,0,0,0,1,3
15759,97.24,1,97.24,1,0,0,0,0,0,0,1,1
15762,583.7499999999999,2,291.8749999999999,1,0,0,0,0,0,0,1,0
15763,484.24,2,242.12,0,0,1,0,0,0,0,1,1
15764,1120.9299999999996,1,1120.9299999999996,0,1,0,0,0,0,0,1,3
15766,315.05999999999995,1,315.05999999999995,0,1,0,0,0,0,0,1,3
15768,314.34999999999997,2,157.17499999999998,0,1,0,0,0,0,0,1,3
15769,91.8,1,91.8,0,0,1,0,0,0,0,1,3
15773,635.6800000000001,1,635.6800000000001,0,0,1,0,0,0,0,1,3
15774,270.8,1,270.8,0,1,0,0,0,0,0,1,3
15775,104.9,1,104.9,0,1,0,0,0,0,0,1,3
15776,241.62000000000003,1,241.62000000000003,1,0,0,0,0,0,0,1,0
15777,340.05000000000007,2,170.02500000000003,1,0,0,0,0,0,0,1,1
15780,177.15,1,177.15,1,0,0,0,0,0,0,1,3
15781,83.35,1,83.35,0,0,1,0,0,0,0,1,3
15782,1638.3400000000001,1,1638.3400000000001,0,1,0,0,0,0,0,1,3
15783,246.3,1,246.3,0,0,1,0,0,0,0,1,1
15785,928.5799999999999,1,928.5799999999999,0,1,0,0,0,0,0,1,1
15786,3103.840000000003,2,1551.9200000000014,1,0,0,0,0,0,0,1,0
15787,492.05,1,492.05,0,1,0,0,0,0,0,1,1
15789,351.3,1,351.3,1,0,0,0,0,0,0,1,1
15790,220.84999999999997,1,220.84999999999997,0,1,0,0,0,0,0,1,3
15791,1214.9900000000002,2,607.4950000000001,0,0,1,0,0,0,0,1,1
15793,306.64,1,306.64,0,1,0,0,0,0,0,1,3
15795,610.0100000000001,1,610.0100000000001,0,0,1,0,0,0,0,1,3
15796,343.92,1,343.92,0,1,0,0,0,0,0,1,3
15797,1510.1999999999998,2,755.0999999999999,0,0,1,0,0,0,0,1,1
15799,320.22,1,320.22,0,1,0,0,0,0,0,1,3
15800,244.5,1,244.5,1,0,0,0,0,0,0,1,1
15801,137.22,1,137.22,0,1,0,0,0,0,0,1,1
15803,415.81999999999994,1,415.81999999999994,0,1,0,0,0,0,0,1,1
15804,525.3600000000001,1,525.3600000000001,0,1,0,0,0,0,0,1,1
15805,370.79999999999995,1,370.79999999999995,0,1,0,0,0,0,0,1,1
15806,300.35999999999996,1,300.35999999999996,0,0,1,0,0,0,0,1,3
15807,635.5999999999999,1,635.5999999999999,0,1,0,0,0,0,0,1,3
15808,2239.6500000000005,3,746.5500000000003,0,1,0,0,0,0,0,1,3
15809,183.50000000000003,1,183.50000000000003,1,0,0,0,0,0,0,1,0
15810,377.32,1,377.32,0,1,0,0,0,0,0,1,3
15811,438.8,2,219.4,0,1,0,0,0,0,0,1,3
15812,244.8,1,244.8,0,1,0,0,0,0,0,1,3
15813,770.65,1,770.65,0,1,0,0,0,0,0,1,3
15814,1551.0900000000001,4,387.7725000000001,0,0,1,0,0,0,0,1,1
15815,880.0,2,440.0,0,1,0,0,0,0,0,1,1
15819,639.6399999999999,1,639.6399999999999,0,1,0,0,0,0,0,1,3
15820,206.98000000000002,1,206.98000000000002,0,1,0,0,0,0,0,1,3
15821,570.96,2,285.48,1,0,0,0,0,0,0,1,1
15822,440.20000000000005,1,440.20000000000005,0,0,1,0,0,0,0,1,1
15825,532.94,1,532.94,0,1,0,0,0,0,0,1,3
15826,720.0000000000001,1,720.0000000000001,0,0,1,0,0,0,0,1,1
15827,175.03,2,87.515,0,1,0,0,0,0,0,1,1
15829,325.44,1,325.44,1,0,0,0,0,0,0,1,1
15830,547.7,2,273.85,0,0,1,0,0,0,0,1,1
15831,255.94,2,127.97,1,0,0,0,0,0,0,1,0
15832,836.7899999999998,1,836.7899999999998,0,0,1,0,0,0,0,1,1
15834,-23.849999999999998,1,-23.849999999999998,0,1,0,0,0,0,0,1,1
15835,301.10999999999996,1,301.10999999999996,0,1,0,0,0,0,0,1,3
15836,117.47,1,117.47,0,1,0,0,0,0,0,1,3
15837,391.97999999999996,1,391.97999999999996,0,1,0,0,0,0,0,1,3
15838,676.7,2,338.35,1,0,0,0,0,0,0,1,1
15839,299.18000000000006,1,299.18000000000006,0,1,0,0,0,0,0,1,3
15840,231.84,2,115.92,0,1,0,0,0,0,0,1,3
15841,331.6,1,331.6,0,1,0,0,0,0,0,1,3
15843,118.95,1,118.95,0,1,0,0,0,0,0,1,1
15844,130.74,1,130.74,0,1,0,0,0,0,0,1,0
15845,303.36,1,303.36,0,1,0,0,0,0,0,1,1
15847,180.67999999999998,1,180.67999999999998,0,0,1,0,0,0,0,1,3
15850,118.88000000000004,1,118.88000000000004,1,0,0,0,0,0,0,1,1
15852,160.71,2,80.355,0,1,0,0,0,0,0,1,0
15853,110.80000000000001,1,110.80000000000001,1,0,0,0,0,0,0,1,1
15854,230.10000000000002,1,230.10000000000002,0,1,0,0,0,0,0,1,3
15855,95.80000000000001,1,95.80000000000001,0,1,0,0,0,0,0,1,3
15856,3129.2099999999996,4,782.3025,0,0,1,0,0,0,0,1,1
15857,297.0,1,297.0,1,0,0,0,0,0,0,1,1
15858,383.93,1,383.93,1,0,0,0,0,0,0,1,1
15860,102.66000000000001,1,102.66000000000001,1,0,0,0,0,0,0,1,1
15861,722.48,2,361.2399999999999,0,1,0,0,0,0,0,1,3
15862,354.2299999999999,1,354.2299999999999,0,1,0,0,0,0,0,1,1
15863,9.2,1,9.2,0,0,1,0,0,0,0,1,1
15864,228.52,2,114.26,1,0,0,0,0,0,0,1,3
15865,313.93,1,313.93,1,0,0,0,0,0,0,1,0
15866,230.52999999999994,1,230.52999999999994,0,0,1,0,0,0,0,1,1
15867,557.2199999999999,3,185.73999999999998,0,1,0,0,0,0,0,1,3
15869,149.64000000000001,2,74.82,0,1,0,0,0,0,0,1,3
15870,354.08999999999986,1,354.08999999999986,0,1,0,0,0,0,0,1,1
15872,360.9299999999999,2,180.46499999999995,0,0,1,0,0,0,0,1,1
15874,584.3499999999999,1,584.3499999999999,0,1,0,0,0,0,0,1,1
15877,440.78,2,220.39,1,0,0,0,0,0,0,1,1
15880,313.2799999999999,1,313.2799999999999,0,0,1,0,0,0,0,1,1
15881,114.45,1,114.45,0,0,1,0,0,0,0,1,0
15882,350.31999999999994,2,175.15999999999997,1,0,0,0,0,0,0,1,0
15883,143.75999999999996,1,143.75999999999996,1,0,0,0,0,0,0,1,0
15885,15.0,1,15.0,1,0,0,0,0,0,0,1,0
15886,181.09,1,181.09,1,0,0,0,0,0,0,1,1
15888,141.26999999999998,1,141.26999999999998,1,0,0,0,0,0,0,1,0
15889,297.9199999999999,1,297.9199999999999,0,1,0,0,0,0,0,1,0
15891,524.52,1,524.52,1,0,0,0,0,0,0,1,1
15894,156.73999999999992,1,156.73999999999992,0,1,0,0,0,0,0,1,1
15895,179.17,1,179.17,0,0,1,0,0,0,0,1,3
15897,222.05,2,111.02499999999999,0,1,0,0,0,0,0,1,3
15898,521.69,2,260.845,0,1,0,0,0,0,0,1,3
15899,56.25,1,56.25,1,0,0,0,0,0,0,1,3
15900,351.1099999999999,1,351.1099999999999,0,1,0,0,0,0,0,1,0
15901,110.48999999999998,1,110.48999999999998,0,1,0,0,0,0,0,1,3
15903,160.86000000000004,2,80.43000000000002,0,1,0,0,0,0,0,1,1
15904,164.68,1,164.68,0,0,1,0,0,0,0,1,1
15906,365.4300000000001,3,121.81000000000002,0,1,0,0,0,0,0,1,1
15907,251.17999999999992,1,251.17999999999992,0,1,0,0,0,0,0,1,3
15909,191.94,1,191.94,0,1,0,0,0,0,0,1,1
15910,149.49,1,149.49,0,0,1,0,0,0,0,1,0
15912,141.49,1,141.49,0,0,1,0,0,0,0,1,1
15916,214.14999999999998,3,71.38333333333333,1,0,0,0,0,0,0,1,1
15917,123.10000000000001,1,123.10000000000001,0,1,0,0,0,0,0,1,0
15918,142.0,1,142.0,1,0,0,0,0,0,0,1,3
15919,270.7199999999999,1,270.7199999999999,0,1,0,0,0,0,0,1,1
15920,167.49999999999997,4,41.875,0,0,1,0,0,0,0,1,1
15921,336.03000000000003,1,336.03000000000003,1,0,0,0,0,0,0,1,0
15922,363.6000000000001,2,181.80000000000004,0,0,1,0,0,0,0,1,1
15923,127.08000000000003,1,127.08000000000003,0,1,0,0,0,0,0,1,1
15925,207.15,1,207.15,1,0,0,0,0,0,0,1,0
15930,426.63000000000005,1,426.63000000000005,0,1,0,0,0,0,0,1,3
15932,649.4200000000002,3,216.4733333333334,1,0,0,0,0,0,0,1,1
15933,728.2700000000002,2,364.135,0,0,1,0,0,0,0,1,3
15935,416.8600000000001,2,208.43,0,1,0,0,0,0,0,1,3
15937,145.35000000000002,1,145.35000000000002,0,0,1,0,0,0,0,1,3
15938,74.9,1,74.9,0,1,0,0,0,0,0,1,3
15939,1103.5500000000002,4,275.8875,0,1,0,0,0,0,0,1,1
15940,31.799999999999997,2,15.899999999999999,0,0,1,0,0,0,0,1,3
15942,337.44,1,337.44,0,0,0,1,0,0,0,1,3
15944,325.09999999999997,1,325.09999999999997,0,0,1,0,0,0,0,1,1
15945,181.0,1,181.0,0,1,0,0,0,0,0,1,3
15947,1708.2400000000002,1,1708.2400000000002,0,0,1,0,0,0,0,1,1
15948,644.2399999999999,1,644.2399999999999,0,0,1,0,0,0,0,1,3
15949,237.03999999999996,1,237.03999999999996,0,1,0,0,0,0,0,1,3
15950,428.82,1,428.82,0,0,1,0,0,0,0,1,1
15951,375.16999999999996,1,375.16999999999996,1,0,0,0,0,0,0,1,3
15952,232.65,1,232.65,0,1,0,0,0,0,0,1,3
15953,209.84,1,209.84,0,1,0,0,0,0,0,1,3
15955,572.38,1,572.38,0,0,1,0,0,0,0,1,1
15957,428.88999999999993,1,428.88999999999993,0,0,1,0,0,0,0,1,1
15958,104.35,1,104.35,1,0,0,0,0,0,0,1,0
15963,280.04,1,280.04,0,1,0,0,0,0,0,1,3
15965,156.19000000000003,1,156.19000000000003,1,0,0,0,0,0,0,1,1
15967,173.79999999999998,1,173.79999999999998,0,0,1,0,0,0,0,1,1
15969,308.7,1,308.7,0,1,0,0,0,0,0,1,1
15970,314.1,1,314.1,0,0,1,0,0,0,0,1,0
15971,762.0,1,762.0,0,1,0,0,0,0,0,1,3
15973,110.72,1,110.72,0,1,0,0,0,0,0,1,0
15974,904.59,2,452.29499999999996,0,0,1,0,0,0,0,1,0
15975,371.01000000000005,1,371.01000000000005,0,1,0,0,0,0,0,1,1
15976,209.98999999999998,1,209.98999999999998,0,0,1,0,0,0,0,1,1
15977,355.63,1,355.63,0,1,0,0,0,0,0,1,0
15978,1098.7800000000002,1,1098.7800000000002,0,0,1,0,0,0,0,1,1
15980,760.1800000000001,1,760.1800000000001,0,0,1,0,0,0,0,1,1
15981,270.0,1,270.0,1,0,0,0,0,0,0,1,1
15983,1148.2700000000004,3,382.75666666666666,1,0,0,0,0,0,0,1,3
15984,122.7,1,122.7,1,0,0,0,0,0,0,1,0
15985,794.58,1,794.58,0,1,0,0,0,0,0,1,1
15986,168.12,1,168.12,0,1,0,0,0,0,0,1,0
15987,113.48,1,113.48,1,0,0,0,0,0,0,1,0
15988,158.03000000000003,1,158.03000000000003,0,1,0,0,0,0,0,1,1
15990,401.37000000000006,1,401.37000000000006,1,0,0,0,0,0,0,1,1
15992,41.989999999999995,1,41.989999999999995,0,0,1,0,0,0,0,1,1
15993,2112.28,5,422.4559999999997,0,1,0,0,0,0,0,1,3
15994,427.07000000000005,1,427.07000000000005,0,0,1,0,0,0,0,1,1
15996,263.24999999999994,1,263.24999999999994,1,0,0,0,0,0,0,1,1
15998,863.39,1,863.39,0,1,0,0,0,0,0,1,1
16000,12393.7,3,4131.233333333334,0,1,0,0,0,0,0,1,3
16003,1181.0000000000002,1,1181.0000000000002,0,0,1,0,0,0,0,1,1
16005,177.58999999999983,1,177.58999999999983,1,0,0,0,0,0,0,1,1
16006,101.4,1,101.4,0,1,0,0,0,0,0,1,3
16007,369.75000000000006,1,369.75000000000006,0,1,0,0,0,0,0,1,3
16008,139.15,1,139.15,0,0,1,0,0,0,0,1,1
16009,462.18999999999994,1,462.18999999999994,0,1,0,0,0,0,0,1,3
16010,110.1,1,110.1,0,0,1,0,0,0,0,1,1
16011,406.09999999999997,2,203.05,0,1,0,0,0,0,0,1,3
16012,365.05000000000007,1,365.05000000000007,1,0,0,0,0,0,0,1,1
16013,1482.0,4,370.5,0,0,1,0,0,0,0,1,0
16014,262.9299999999999,1,262.9299999999999,0,1,0,0,0,0,0,1,1
16015,290.8700000000001,1,290.8700000000001,0,1,0,0,0,0,0,1,3
16016,373.7699999999999,1,373.7699999999999,0,0,1,0,0,0,0,1,1
16017,211.87999999999994,1,211.87999999999994,0,1,0,0,0,0,0,1,3
16018,161.9,1,161.9,0,0,1,0,0,0,0,1,1
16019,201.4,1,201.4,1,0,0,0,0,0,0,1,0
16020,518.8000000000001,1,518.8000000000001,0,0,1,0,0,0,0,1,3
16022,628.2800000000001,1,628.2800000000001,1,0,0,0,0,0,0,1,1
16023,177.84,1,177.84,0,0,1,0,0,0,0,1,1
16024,251.23999999999992,1,251.23999999999992,0,1,0,0,0,0,0,1,3
16025,439.66,1,439.66,0,0,1,0,0,0,0,1,1
16026,236.09000000000006,1,236.09000000000006,0,1,0,0,0,0,0,1,1
16027,317.21999999999997,3,105.74,0,0,1,0,0,0,0,1,0
16029,13022.52,6,2170.4199999999996,1,0,0,0,0,0,0,1,1
16030,331.24000000000007,1,331.24000000000007,0,1,0,0,0,0,0,1,3
